OneBody2_E-0.10_ecc0.8_EU1.txt
initial value : [x, y, v_x, v_y] = [1.00,0.00,0.00,1.34] , numerical interval dt = 0.02000 , [M, m] = [ 1, 1]

num|geodesic|
num|newtonian
num|degree, x, y, simple error, relative error
  1|0.000000,1.000000,0.000000,0.000000,0.000000
  2|0.026826,1.000000,0.026833,0.000160,0.015991
  3|0.053641,0.999400,0.053660,0.001240,0.123880
  4|0.080435,0.998400,0.080480,0.003039,0.303427
  5|0.107201,0.997001,0.107291,0.005557,0.554248
  6|0.133929,0.995203,0.134089,0.008793,0.875822
  7|0.160611,0.993005,0.160874,0.012748,1.267487
  8|0.187240,0.990409,0.187642,0.017420,1.728447
  9|0.213806,0.987415,0.214392,0.022809,2.257775
 10|0.240302,0.984022,0.241122,0.028913,2.854415
 11|0.266719,0.980233,0.267828,0.035733,3.517191
 12|0.293050,0.976046,0.294509,0.043268,4.244806
 13|0.319286,0.971463,0.321163,0.051516,5.035850
 14|0.345420,0.966484,0.347787,0.060476,5.888808
 15|0.371445,0.961110,0.374377,0.070147,6.802061
 16|0.397352,0.955342,0.400933,0.080527,7.773898
 17|0.423134,0.949180,0.427451,0.091616,8.802517
 18|0.448785,0.942626,0.453928,0.103412,9.886037
 19|0.474296,0.935680,0.480362,0.115912,11.022501
 20|0.499662,0.928343,0.506749,0.129114,12.209888
 21|0.524875,0.920618,0.533087,0.143018,13.446114
 22|0.549929,0.912504,0.559372,0.157619,14.729045
 23|0.574818,0.904004,0.585602,0.172916,16.056504
 24|0.599535,0.895120,0.611773,0.188905,17.426276
 25|0.624074,0.885852,0.637882,0.205584,18.836116
 26|0.648430,0.876203,0.663925,0.222949,20.283760
 27|0.672598,0.866174,0.689900,0.240997,21.766929
 28|0.696571,0.855769,0.715802,0.259724,23.283335
 29|0.720346,0.844988,0.741629,0.279125,24.830694
 30|0.743916,0.833835,0.767376,0.299197,26.406727
 31|0.767278,0.822313,0.793040,0.319934,28.009168
 32|0.790428,0.810423,0.818617,0.341331,29.635774
 33|0.813360,0.798169,0.844103,0.363384,31.284324
 34|0.836072,0.785555,0.869495,0.386087,32.952633
 35|0.858560,0.772583,0.894789,0.409433,34.638551
 36|0.880821,0.759256,0.919982,0.433417,36.339970
 37|0.902851,0.745579,0.945069,0.458032,38.054829
 38|0.924648,0.731555,0.970046,0.483272,39.781119
 39|0.946209,0.717188,0.994911,0.509129,41.516885
 40|0.967533,0.702483,1.019659,0.535595,43.260230
 41|0.988616,0.687442,1.044286,0.562664,45.009318
 42|1.009458,0.672072,1.068789,0.590328,46.762377
 43|1.030056,0.656375,1.093164,0.618578,48.517702
 44|1.050411,0.640358,1.117408,0.647406,50.273653
 45|1.070520,0.624024,1.141518,0.676803,52.028663
 46|1.090382,0.607379,1.165489,0.706761,53.781232
 47|1.109999,0.590428,1.189319,0.737270,55.529932
 48|1.129368,0.573176,1.213003,0.768321,57.273407
 49|1.148491,0.555628,1.236540,0.799905,59.010372
 50|1.167367,0.537789,1.259926,0.832011,60.739611
 51|1.185996,0.519665,1.283157,0.864631,62.459982
 52|1.204380,0.501262,1.306232,0.897755,64.170411
 53|1.222518,0.482585,1.329146,0.931371,65.869893
 54|1.240412,0.463639,1.351899,0.965471,67.557489
 55|1.258063,0.444431,1.374486,1.000043,69.232330
 56|1.275473,0.424966,1.396906,1.035078,70.893608
 57|1.292642,0.405250,1.419156,1.070565,72.540579
 58|1.309572,0.385289,1.441233,1.106493,74.172561
 59|1.326265,0.365089,1.463137,1.142852,75.788929
 60|1.342723,0.344655,1.484865,1.179631,77.389116
 61|1.358948,0.323993,1.506414,1.216821,78.972611
 62|1.374941,0.303110,1.527784,1.254410,80.538952
 63|1.390706,0.282010,1.548973,1.292387,82.087733
 64|1.406244,0.260701,1.569979,1.330743,83.618591
 65|1.421558,0.239187,1.590800,1.369466,85.131211
 66|1.436649,0.217475,1.611436,1.408547,86.625322
 67|1.451522,0.195570,1.631886,1.447975,88.100695
 68|1.466178,0.173479,1.652148,1.487739,89.557138
 69|1.480620,0.151206,1.672221,1.527830,90.994497
 70|1.494850,0.128757,1.692105,1.568238,92.412654
 71|1.508872,0.106138,1.711799,1.608952,93.811523
 72|1.522688,0.083354,1.731303,1.649962,95.191048
 73|1.536301,0.060412,1.750615,1.691259,96.551203
 74|1.549714,0.037315,1.769736,1.732833,97.891989
 75|1.562930,0.014070,1.788665,1.774674,99.213429
 76|1.575952,-0.009319,1.807403,1.798136,99.484426
 77|1.588783,-0.032845,1.825948,1.793431,98.201507
 78|1.601425,-0.056505,1.844301,1.788700,96.937725
 79|1.613881,-0.080293,1.862463,1.783943,95.692970
 80|1.626155,-0.104204,1.880432,1.779161,94.467119
