0.000000:-1.000000,-1.000000,1.000000,1.000000,0.000000,0.000000,
1.510000:-nan,-nan,-nan,-nan,-nan,-nan,
1.520000:-nan,-nan,-nan,-nan,-nan,-nan,
1.530000:-nan,-nan,-nan,-nan,-nan,-nan,
1.540000:-nan,-nan,-nan,-nan,-nan,-nan,
1.550000:-nan,-nan,-nan,-nan,-nan,-nan,
1.560000:-nan,-nan,-nan,-nan,-nan,-nan,
1.570000:-nan,-nan,-nan,-nan,-nan,-nan,
1.580000:-nan,-nan,-nan,-nan,-nan,-nan,
1.590000:-nan,-nan,-nan,-nan,-nan,-nan,
1.600000:-nan,-nan,-nan,-nan,-nan,-nan,
1.610000:-nan,-nan,-nan,-nan,-nan,-nan,
1.620000:-nan,-nan,-nan,-nan,-nan,-nan,
1.630000:-nan,-nan,-nan,-nan,-nan,-nan,
1.640000:-nan,-nan,-nan,-nan,-nan,-nan,
1.650000:-nan,-nan,-nan,-nan,-nan,-nan,
1.660000:-nan,-nan,-nan,-nan,-nan,-nan,
1.670000:-nan,-nan,-nan,-nan,-nan,-nan,
1.680000:-nan,-nan,-nan,-nan,-nan,-nan,
1.690000:-nan,-nan,-nan,-nan,-nan,-nan,
1.700000:-nan,-nan,-nan,-nan,-nan,-nan,
1.710000:-nan,-nan,-nan,-nan,-nan,-nan,
1.720000:-nan,-nan,-nan,-nan,-nan,-nan,
1.730000:-nan,-nan,-nan,-nan,-nan,-nan,
1.740000:-nan,-nan,-nan,-nan,-nan,-nan,
1.750000:-nan,-nan,-nan,-nan,-nan,-nan,
1.760000:-nan,-nan,-nan,-nan,-nan,-nan,
1.770000:-nan,-nan,-nan,-nan,-nan,-nan,
1.780000:-nan,-nan,-nan,-nan,-nan,-nan,
1.790000:-nan,-nan,-nan,-nan,-nan,-nan,
1.800000:-nan,-nan,-nan,-nan,-nan,-nan,
1.810000:-nan,-nan,-nan,-nan,-nan,-nan,
1.820000:-nan,-nan,-nan,-nan,-nan,-nan,
1.830000:-nan,-nan,-nan,-nan,-nan,-nan,
1.840000:-nan,-nan,-nan,-nan,-nan,-nan,
1.850000:-nan,-nan,-nan,-nan,-nan,-nan,
1.860000:-nan,-nan,-nan,-nan,-nan,-nan,
1.870000:-nan,-nan,-nan,-nan,-nan,-nan,
1.880000:-nan,-nan,-nan,-nan,-nan,-nan,
1.890000:-nan,-nan,-nan,-nan,-nan,-nan,
1.900000:-nan,-nan,-nan,-nan,-nan,-nan,
1.910000:-nan,-nan,-nan,-nan,-nan,-nan,
1.920000:-nan,-nan,-nan,-nan,-nan,-nan,
1.930000:-nan,-nan,-nan,-nan,-nan,-nan,
1.940000:-nan,-nan,-nan,-nan,-nan,-nan,
1.950000:-nan,-nan,-nan,-nan,-nan,-nan,
1.960000:-nan,-nan,-nan,-nan,-nan,-nan,
1.970000:-nan,-nan,-nan,-nan,-nan,-nan,
1.980000:-nan,-nan,-nan,-nan,-nan,-nan,
1.990000:-nan,-nan,-nan,-nan,-nan,-nan,
2.000000:-nan,-nan,-nan,-nan,-nan,-nan,
2.010000:-nan,-nan,-nan,-nan,-nan,-nan,
2.020000:-nan,-nan,-nan,-nan,-nan,-nan,
2.030000:-nan,-nan,-nan,-nan,-nan,-nan,
2.040000:-nan,-nan,-nan,-nan,-nan,-nan,
2.050000:-nan,-nan,-nan,-nan,-nan,-nan,
2.060000:-nan,-nan,-nan,-nan,-nan,-nan,
2.070000:-nan,-nan,-nan,-nan,-nan,-nan,
2.080000:-nan,-nan,-nan,-nan,-nan,-nan,
2.090000:-nan,-nan,-nan,-nan,-nan,-nan,
2.100000:-nan,-nan,-nan,-nan,-nan,-nan,
2.110000:-nan,-nan,-nan,-nan,-nan,-nan,
2.120000:-nan,-nan,-nan,-nan,-nan,-nan,
2.130000:-nan,-nan,-nan,-nan,-nan,-nan,
2.140000:-nan,-nan,-nan,-nan,-nan,-nan,
2.150000:-nan,-nan,-nan,-nan,-nan,-nan,
2.160000:-nan,-nan,-nan,-nan,-nan,-nan,
2.170000:-nan,-nan,-nan,-nan,-nan,-nan,
2.180000:-nan,-nan,-nan,-nan,-nan,-nan,
2.190000:-nan,-nan,-nan,-nan,-nan,-nan,
2.200000:-nan,-nan,-nan,-nan,-nan,-nan,
2.210000:-nan,-nan,-nan,-nan,-nan,-nan,
2.220000:-nan,-nan,-nan,-nan,-nan,-nan,
2.230000:-nan,-nan,-nan,-nan,-nan,-nan,
2.240000:-nan,-nan,-nan,-nan,-nan,-nan,
2.250000:-nan,-nan,-nan,-nan,-nan,-nan,
2.260000:-nan,-nan,-nan,-nan,-nan,-nan,
2.270000:-nan,-nan,-nan,-nan,-nan,-nan,
2.280000:-nan,-nan,-nan,-nan,-nan,-nan,
2.290000:-nan,-nan,-nan,-nan,-nan,-nan,
2.300000:-nan,-nan,-nan,-nan,-nan,-nan,
2.310000:-nan,-nan,-nan,-nan,-nan,-nan,
2.320000:-nan,-nan,-nan,-nan,-nan,-nan,
2.330000:-nan,-nan,-nan,-nan,-nan,-nan,
2.340000:-nan,-nan,-nan,-nan,-nan,-nan,
2.350000:-nan,-nan,-nan,-nan,-nan,-nan,
2.360000:-nan,-nan,-nan,-nan,-nan,-nan,
2.370000:-nan,-nan,-nan,-nan,-nan,-nan,
2.380000:-nan,-nan,-nan,-nan,-nan,-nan,
2.390000:-nan,-nan,-nan,-nan,-nan,-nan,
2.400000:-nan,-nan,-nan,-nan,-nan,-nan,
2.410000:-nan,-nan,-nan,-nan,-nan,-nan,
2.420000:-nan,-nan,-nan,-nan,-nan,-nan,
2.430000:-nan,-nan,-nan,-nan,-nan,-nan,
2.440000:-nan,-nan,-nan,-nan,-nan,-nan,
2.450000:-nan,-nan,-nan,-nan,-nan,-nan,
2.460000:-nan,-nan,-nan,-nan,-nan,-nan,
2.470000:-nan,-nan,-nan,-nan,-nan,-nan,
2.480000:-nan,-nan,-nan,-nan,-nan,-nan,
2.490000:-nan,-nan,-nan,-nan,-nan,-nan,
2.500000:-nan,-nan,-nan,-nan,-nan,-nan,
2.510000:-nan,-nan,-nan,-nan,-nan,-nan,
2.520000:-nan,-nan,-nan,-nan,-nan,-nan,
2.530000:-nan,-nan,-nan,-nan,-nan,-nan,
2.540000:-nan,-nan,-nan,-nan,-nan,-nan,
2.550000:-nan,-nan,-nan,-nan,-nan,-nan,
2.560000:-nan,-nan,-nan,-nan,-nan,-nan,
2.570000:-nan,-nan,-nan,-nan,-nan,-nan,
2.580000:-nan,-nan,-nan,-nan,-nan,-nan,
2.590000:-nan,-nan,-nan,-nan,-nan,-nan,
2.600000:-nan,-nan,-nan,-nan,-nan,-nan,
2.610000:-nan,-nan,-nan,-nan,-nan,-nan,
2.620000:-nan,-nan,-nan,-nan,-nan,-nan,
2.630000:-nan,-nan,-nan,-nan,-nan,-nan,
2.640000:-nan,-nan,-nan,-nan,-nan,-nan,
2.650000:-nan,-nan,-nan,-nan,-nan,-nan,
2.660000:-nan,-nan,-nan,-nan,-nan,-nan,
2.670000:-nan,-nan,-nan,-nan,-nan,-nan,
2.680000:-nan,-nan,-nan,-nan,-nan,-nan,
2.690000:-nan,-nan,-nan,-nan,-nan,-nan,
2.700000:-nan,-nan,-nan,-nan,-nan,-nan,
2.710000:-nan,-nan,-nan,-nan,-nan,-nan,
2.720000:-nan,-nan,-nan,-nan,-nan,-nan,
2.730000:-nan,-nan,-nan,-nan,-nan,-nan,
2.740000:-nan,-nan,-nan,-nan,-nan,-nan,
2.750000:-nan,-nan,-nan,-nan,-nan,-nan,
2.760000:-nan,-nan,-nan,-nan,-nan,-nan,
2.770000:-nan,-nan,-nan,-nan,-nan,-nan,
2.780000:-nan,-nan,-nan,-nan,-nan,-nan,
2.790000:-nan,-nan,-nan,-nan,-nan,-nan,
2.800000:-nan,-nan,-nan,-nan,-nan,-nan,
2.810000:-nan,-nan,-nan,-nan,-nan,-nan,
2.820000:-nan,-nan,-nan,-nan,-nan,-nan,
2.830000:-nan,-nan,-nan,-nan,-nan,-nan,
2.840000:-nan,-nan,-nan,-nan,-nan,-nan,
2.850000:-nan,-nan,-nan,-nan,-nan,-nan,
2.860000:-nan,-nan,-nan,-nan,-nan,-nan,
2.870000:-nan,-nan,-nan,-nan,-nan,-nan,
2.880000:-nan,-nan,-nan,-nan,-nan,-nan,
2.890000:-nan,-nan,-nan,-nan,-nan,-nan,
2.900000:-nan,-nan,-nan,-nan,-nan,-nan,
2.910000:-nan,-nan,-nan,-nan,-nan,-nan,
2.920000:-nan,-nan,-nan,-nan,-nan,-nan,
2.930000:-nan,-nan,-nan,-nan,-nan,-nan,
2.940000:-nan,-nan,-nan,-nan,-nan,-nan,
2.950000:-nan,-nan,-nan,-nan,-nan,-nan,
2.960000:-nan,-nan,-nan,-nan,-nan,-nan,
2.970000:-nan,-nan,-nan,-nan,-nan,-nan,
2.980000:-nan,-nan,-nan,-nan,-nan,-nan,
2.990000:-nan,-nan,-nan,-nan,-nan,-nan,
3.000000:-nan,-nan,-nan,-nan,-nan,-nan,
3.010000:-nan,-nan,-nan,-nan,-nan,-nan,
3.020000:-nan,-nan,-nan,-nan,-nan,-nan,
3.030000:-nan,-nan,-nan,-nan,-nan,-nan,
3.040000:-nan,-nan,-nan,-nan,-nan,-nan,
3.050000:-nan,-nan,-nan,-nan,-nan,-nan,
3.060000:-nan,-nan,-nan,-nan,-nan,-nan,
3.070000:-nan,-nan,-nan,-nan,-nan,-nan,
3.080000:-nan,-nan,-nan,-nan,-nan,-nan,
3.090000:-nan,-nan,-nan,-nan,-nan,-nan,
3.100000:-nan,-nan,-nan,-nan,-nan,-nan,
3.110000:-nan,-nan,-nan,-nan,-nan,-nan,
3.120000:-nan,-nan,-nan,-nan,-nan,-nan,
3.130000:-nan,-nan,-nan,-nan,-nan,-nan,
3.140000:-nan,-nan,-nan,-nan,-nan,-nan,
3.150000:-nan,-nan,-nan,-nan,-nan,-nan,
3.160000:-nan,-nan,-nan,-nan,-nan,-nan,
3.170000:-nan,-nan,-nan,-nan,-nan,-nan,
3.180000:-nan,-nan,-nan,-nan,-nan,-nan,
3.190000:-nan,-nan,-nan,-nan,-nan,-nan,
3.200000:-nan,-nan,-nan,-nan,-nan,-nan,
3.210000:-nan,-nan,-nan,-nan,-nan,-nan,
3.220000:-nan,-nan,-nan,-nan,-nan,-nan,
3.230000:-nan,-nan,-nan,-nan,-nan,-nan,
3.240000:-nan,-nan,-nan,-nan,-nan,-nan,
3.250000:-nan,-nan,-nan,-nan,-nan,-nan,
3.260000:-nan,-nan,-nan,-nan,-nan,-nan,
3.270000:-nan,-nan,-nan,-nan,-nan,-nan,
3.280000:-nan,-nan,-nan,-nan,-nan,-nan,
3.290000:-nan,-nan,-nan,-nan,-nan,-nan,
3.300000:-nan,-nan,-nan,-nan,-nan,-nan,
3.310000:-nan,-nan,-nan,-nan,-nan,-nan,
3.320000:-nan,-nan,-nan,-nan,-nan,-nan,
3.330000:-nan,-nan,-nan,-nan,-nan,-nan,
3.340000:-nan,-nan,-nan,-nan,-nan,-nan,
3.350000:-nan,-nan,-nan,-nan,-nan,-nan,
3.360000:-nan,-nan,-nan,-nan,-nan,-nan,
3.370000:-nan,-nan,-nan,-nan,-nan,-nan,
3.380000:-nan,-nan,-nan,-nan,-nan,-nan,
3.390000:-nan,-nan,-nan,-nan,-nan,-nan,
3.400000:-nan,-nan,-nan,-nan,-nan,-nan,
3.410000:-nan,-nan,-nan,-nan,-nan,-nan,
3.420000:-nan,-nan,-nan,-nan,-nan,-nan,
3.430000:-nan,-nan,-nan,-nan,-nan,-nan,
3.440000:-nan,-nan,-nan,-nan,-nan,-nan,
3.450000:-nan,-nan,-nan,-nan,-nan,-nan,
3.460000:-nan,-nan,-nan,-nan,-nan,-nan,
3.470000:-nan,-nan,-nan,-nan,-nan,-nan,
3.480000:-nan,-nan,-nan,-nan,-nan,-nan,
3.490000:-nan,-nan,-nan,-nan,-nan,-nan,
3.500000:-nan,-nan,-nan,-nan,-nan,-nan,
3.510000:-nan,-nan,-nan,-nan,-nan,-nan,
3.520000:-nan,-nan,-nan,-nan,-nan,-nan,
3.530000:-nan,-nan,-nan,-nan,-nan,-nan,
3.540000:-nan,-nan,-nan,-nan,-nan,-nan,
3.550000:-nan,-nan,-nan,-nan,-nan,-nan,
3.560000:-nan,-nan,-nan,-nan,-nan,-nan,
3.570000:-nan,-nan,-nan,-nan,-nan,-nan,
3.580000:-nan,-nan,-nan,-nan,-nan,-nan,
3.590000:-nan,-nan,-nan,-nan,-nan,-nan,
3.600000:-nan,-nan,-nan,-nan,-nan,-nan,
3.610000:-nan,-nan,-nan,-nan,-nan,-nan,
3.620000:-nan,-nan,-nan,-nan,-nan,-nan,
3.630000:-nan,-nan,-nan,-nan,-nan,-nan,
3.640000:-nan,-nan,-nan,-nan,-nan,-nan,
3.650000:-nan,-nan,-nan,-nan,-nan,-nan,
3.660000:-nan,-nan,-nan,-nan,-nan,-nan,
3.670000:-nan,-nan,-nan,-nan,-nan,-nan,
3.680000:-nan,-nan,-nan,-nan,-nan,-nan,
3.690000:-nan,-nan,-nan,-nan,-nan,-nan,
3.700000:-nan,-nan,-nan,-nan,-nan,-nan,
3.710000:-nan,-nan,-nan,-nan,-nan,-nan,
3.720000:-nan,-nan,-nan,-nan,-nan,-nan,
3.730000:-nan,-nan,-nan,-nan,-nan,-nan,
3.740000:-nan,-nan,-nan,-nan,-nan,-nan,
3.750000:-nan,-nan,-nan,-nan,-nan,-nan,
3.760000:-nan,-nan,-nan,-nan,-nan,-nan,
3.770000:-nan,-nan,-nan,-nan,-nan,-nan,
3.780000:-nan,-nan,-nan,-nan,-nan,-nan,
3.790000:-nan,-nan,-nan,-nan,-nan,-nan,
3.800000:-nan,-nan,-nan,-nan,-nan,-nan,
3.810000:-nan,-nan,-nan,-nan,-nan,-nan,
3.820000:-nan,-nan,-nan,-nan,-nan,-nan,
3.830000:-nan,-nan,-nan,-nan,-nan,-nan,
3.840000:-nan,-nan,-nan,-nan,-nan,-nan,
3.850000:-nan,-nan,-nan,-nan,-nan,-nan,
3.860000:-nan,-nan,-nan,-nan,-nan,-nan,
3.870000:-nan,-nan,-nan,-nan,-nan,-nan,
3.880000:-nan,-nan,-nan,-nan,-nan,-nan,
3.890000:-nan,-nan,-nan,-nan,-nan,-nan,
3.900000:-nan,-nan,-nan,-nan,-nan,-nan,
3.910000:-nan,-nan,-nan,-nan,-nan,-nan,
3.920000:-nan,-nan,-nan,-nan,-nan,-nan,
3.930000:-nan,-nan,-nan,-nan,-nan,-nan,
3.940000:-nan,-nan,-nan,-nan,-nan,-nan,
3.950000:-nan,-nan,-nan,-nan,-nan,-nan,
3.960000:-nan,-nan,-nan,-nan,-nan,-nan,
3.970000:-nan,-nan,-nan,-nan,-nan,-nan,
3.980000:-nan,-nan,-nan,-nan,-nan,-nan,
3.990000:-nan,-nan,-nan,-nan,-nan,-nan,
4.000000:-nan,-nan,-nan,-nan,-nan,-nan,
4.010000:-nan,-nan,-nan,-nan,-nan,-nan,
4.020000:-nan,-nan,-nan,-nan,-nan,-nan,
4.030000:-nan,-nan,-nan,-nan,-nan,-nan,
4.040000:-nan,-nan,-nan,-nan,-nan,-nan,
4.050000:-nan,-nan,-nan,-nan,-nan,-nan,
4.060000:-nan,-nan,-nan,-nan,-nan,-nan,
4.070000:-nan,-nan,-nan,-nan,-nan,-nan,
4.080000:-nan,-nan,-nan,-nan,-nan,-nan,
4.090000:-nan,-nan,-nan,-nan,-nan,-nan,
4.100000:-nan,-nan,-nan,-nan,-nan,-nan,
4.110000:-nan,-nan,-nan,-nan,-nan,-nan,
4.120000:-nan,-nan,-nan,-nan,-nan,-nan,
4.130000:-nan,-nan,-nan,-nan,-nan,-nan,
4.140000:-nan,-nan,-nan,-nan,-nan,-nan,
4.150000:-nan,-nan,-nan,-nan,-nan,-nan,
4.160000:-nan,-nan,-nan,-nan,-nan,-nan,
4.170000:-nan,-nan,-nan,-nan,-nan,-nan,
4.180000:-nan,-nan,-nan,-nan,-nan,-nan,
4.190000:-nan,-nan,-nan,-nan,-nan,-nan,
4.200000:-nan,-nan,-nan,-nan,-nan,-nan,
4.210000:-nan,-nan,-nan,-nan,-nan,-nan,
4.220000:-nan,-nan,-nan,-nan,-nan,-nan,
4.230000:-nan,-nan,-nan,-nan,-nan,-nan,
